,iata,name,city,state,country,latitude,longitude
2162,M39,Mena Intermountain Municipal,Mena,AR,USA,34.54539444,-94.20265278
2163,M40,Monroe County,Aberdeen-Amory,MS,USA,33.87374861,-88.48967833
2164,M41,Holly Springs-Marshall County,Holly Springs,MS,USA,34.80434611,-89.5211075
2165,M43,Prentiss-Jefferson Davis County,Prentiss,MS,USA,31.59544583,-89.90619056
2166,M44,Houston Municipal,Houston,MS,USA,33.89177944,-89.02367194
2167,M46,Colstrip,Colstrip,MT,USA,45.85285,-106.7092722
2168,M48,Houston Memorial,Houston,MO,USA,37.33009167,-91.97316944
2169,M52,Franklin-Wilkins,Lexington,TN,USA,35.65131944,-88.37893444
2170,M53,Humboldt Municipal,Humboldt,TN,USA,35.80218,-88.87494944
2171,M54,Lebanon Municipal,Lebanon,TN,USA,36.19041667,-86.31569444
2172,M58,Monett Municipal,Monett,MO,USA,36.90621528,-94.01275833
2173,M59,Richton-Perry County,Richton,MS,USA,31.31739944,-88.93504778
2174,M60,Woodruff County,Augusta,AR,USA,35.27175278,-91.27040417
2175,M65,Wynne Municipal,Wynne,AR,USA,35.23160167,-90.76155111
2176,M70,Pocahontas Municipal,Pocahontas,AR,USA,36.24551111,-90.95520444
2177,M72,New Albany-Union County,New Albany,MS,USA,34.54722222,-89.02416667
2178,M73,Almyra Municipal,Almyra,AR,USA,34.41232833,-91.46634722
2179,M75,Malta,Malta,MT,USA,48.36694167,-107.91934440000001
2180,M76,Picayune Municipal,Picayune,MS,USA,30.48748472,-89.65119306
2181,M77,Howard County,Nashville,AR,USA,33.99673833,-93.83813583
2182,M78,Malvern Municipal,Malvern,AR,USA,34.33331583,-92.76149944
2183,M79,John H Hooks Jr Memorial,Rayville,LA,USA,32.48633611,-91.77087528
2184,M82,Madison County Executive,Huntsville,AL,USA,34.85645028,-86.55621472
2185,M83,McCharen,West Point,MS,USA,33.58403556,-88.66668694
2186,M89,Dexter B. Florence Memorial,Arkadelphia,AR,USA,34.09984639,-93.06611694
2187,M91,Springfield-Robertson County,Springfield,TN,USA,36.53726194,-86.92068917
2188,M95,Richard Arthur,Fayette,AL,USA,33.71221972,-87.81504639
2189,M97,Tunica Municipal,Tunica,MS,USA,34.69232306,-90.35065389
2190,M99,Saline County/Watts,Benton,AR,USA,34.55656472,-92.60693972
2191,MAC,Herbert Smart Downtown,Macon,GA,USA,32.82213889,-83.56202778
2192,MAE,Madera Municipal,Madera,CA,USA,36.9857175,-120.1119844
2193,MAF,Midland International,Midland,TX,USA,31.94252778,-102.20191390000001
2194,MAI,Marianna Municipal,Marianna,FL,USA,30.83780556,-85.18188889
2195,MAL,Malone-Dufort,Malone,NY,USA,44.85365722,-74.32894972
2196,MAO,Marion County,Marion,SC,USA,34.18116667,-79.33472222
2197,MAW,Malden Municipal,Malden,MO,USA,36.60055694,-89.99220278
2198,MAZ,Eugenio Maria De Hostos,Mayaguez,PR,USA,18.25569444,-67.14847222
2199,MBG,Mobridge Municipal,Mobridge,SD,USA,45.54650361,-100.40791920000001
2200,MBL,Manistee County Blacker,Manistee,MI,USA,44.27319722,-86.2490025
2201,MBO,Bruce Campbell,Madison,MS,USA,32.43866444,-90.10309222
2202,MBS,Mbs International,Saginaw,MI,USA,43.53291472,-84.07964722
2203,MBT,Murfreesboro Municipal,Murfreesboro,TN,USA,35.87748444,-86.37753222
2204,MBY,Omar N Bradley,Moberly,MO,USA,39.46392583,-92.42759778
2205,MCB,McComb-Pike County,McComb,MS,USA,31.17845444,-90.47187528
2206,MCD,Mackinac Island,Mackinac Island,MI,USA,45.86493444,-84.63734444
2207,MCE,Merced Municipal/MacReady,Merced,CA,USA,37.28472861,-120.5138858
2208,MCG,McGrath,McGrath,AK,USA,62.95287361,-155.6057625
2209,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2210,MCK,McCook Municipal,McCook,NE,USA,40.20638889,-100.5918056
2211,MCN,Middle Georgia Regional,Macon,GA,USA,32.69284944,-83.64921083
2212,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2213,MCW,Mason City Municipal,Mason City,IA,USA,43.1577925,-93.33126056
2214,MCX,White County,Monticello,IN,USA,40.70881639,-86.76676139
2215,MCZ,Martin County,Williamston,NC,USA,35.86219306,-77.17820278
2216,MDD,Midland Airpark,Midland,TX,USA,32.03652444,-102.1010278
2217,MDF,Mooreland Municipal,Mooreland,OK,USA,36.48475778,-99.19415778
2218,MDH,Southern Illinois,Carbondale,IL,USA,37.77809583,-89.25203111
2219,MDR,Medfra,Medfra,AK,USA,63.10577694,-154.71898059999998
2220,MDS,Madison Municipal,Madison,SD,USA,44.01597222,-97.08593333
2221,MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19349528,-76.76340361
2222,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2223,MDZ,Taylor County,Medford,WI,USA,45.10097556,-90.30341
2224,MEB,Laurinburg-Maxton,Maxton,NC,USA,34.79193917,-79.36584778
2225,MEI,Key,Meridian,MS,USA,32.33313333,-88.75120556
2226,MEJ,Meade Municipal,Meade,KS,USA,37.27938889,-100.3563056
2227,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2228,MER,Castle,Atwater,CA,USA,37.38048056,-120.5681889
2229,MEV,Minden-Tahoe,Minden,NV,USA,39.00030889,-119.7508064
2230,MEY,Mapleton Municipal,Mapleton,IA,USA,42.178295,-95.79364528
2231,MFD,Mansfield Lahm Municipal,Mansfield,OH,USA,40.82141667,-82.51663889
2232,MFE,McAllen Miller International,McAllen,TX,USA,26.17583333,-98.23861111
2233,MFI,Marshfield Municipal,Marshfield,WI,USA,44.63687972,-90.18932667
2234,MFR,Rogue Valley International,Medford,OR,USA,42.37422778,-122.8734978
2235,MFV,Accomack County,Melfa,VA,USA,37.64688889,-75.76105556
2236,MGC,Michigan City Municipal,Michigan City,IN,USA,41.70331694,-86.82124167
2237,MGJ,Orange Cty,Montgomery,NY,USA,41.50998278,-74.26465056
2238,MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30064417,-86.39397611
2239,MGR,Moultrie Municipal,Moultrie,GA,USA,31.08490917,-83.80325528
2240,MGW,Morgantown Muni-Walter L. Bill Hart Fld.,Morgantown,WV,USA,39.6429075,-79.91631417
2241,MGY,Dayton Wright Brothers,Dayton,OH,USA,39.58897222,-84.22486111
2242,MHE,Mitchell Municipal,Mitchell,SD,USA,43.77483333,-98.03861111
2243,MHK,Manhattan Regional,Manhattan,KS,USA,39.14096722,-96.67083278
2244,MHL,Marshall Memorial Municipal,Marshall,MO,USA,39.09575472,-93.20287889
2245,MHM,Minchumina,Minchumina,AK,USA,63.880565000000004,-152.3006756
2246,MHP,Metter Municipal,Metter,GA,USA,32.37388889,-82.07919444
2247,MHR,Sacramento Mather,Sacramento,CA,USA,38.55389694,-121.29759080000001
2248,MHT,Manchester,Manchester,NH,USA,42.93451639,-71.43705583
2249,MHV,Mojave,Mojave,CA,USA,35.05936472,-118.1518561
2250,MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
2251,MIB,Minot AFB,,,USA,48.415769,-101.358039
2252,MIC,Crystal,Minneapolis,MN,USA,45.06198611,-93.3539375
2253,MIE,Delaware County,Muncie,IN,USA,40.24234806,-85.39586
2254,MIO,Miami Municipal,Miami,OK,USA,36.90922083,-94.88750028
2255,MIT,Shafter-Minter,Shafter,CA,USA,35.50592944,-119.1915236
2256,MIV,Millville Muni,Millville,NJ,USA,39.36780556,-75.07222222
2257,MIW,Marshalltown Municipal,Marshalltown,IA,USA,42.11272639,-92.91778778
2258,MJQ,Jackson Municipal,Jackson,MN,USA,43.65004111,-94.98654611
2259,MJX,Robert J. Miller Airpark,Toms River,NJ,USA,39.92749806,-74.29237917
2260,MKA,Miller Municipal,Miller,SD,USA,44.52524444,-98.95811444
2261,MKC,Downtown,Kansas City,MO,USA,39.12324111,-94.592735
2262,MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2263,MKG,Muskegon County,Muskegon,MI,USA,43.16948806,-86.23822306
2264,MKJ,Mountain Empire,Marion,VA,USA,36.8948525,-81.34995500000001
2265,MKK,Molokai,Kaunakakai,HI,USA,21.15288583,-157.0962561
2266,MKL,McKellar-Sipes Regional,Jackson,TN,USA,35.59987944,-88.91561611
2267,MKO,Davis,Muskogee,OK,USA,35.65773028,-95.36164889
2268,MKT,Mankato Regional,Mankato,MN,USA,44.22164528,-93.91874333
2269,MKV,Marksville Municipal,Marksville,LA,USA,31.094659999999998,-92.06906861
2270,MKY,Marco Island,Marco Island,FL,USA,25.99502778,-81.67252778
2271,MLB,Melbourne International,Melbourne,FL,USA,28.10275,-80.64580556
2272,MLC,McAlester Regional,McAlester,OK,USA,34.88240194,-95.78346278
2273,MLE,Millard,Omaha,NE,USA,41.196000000000005,-96.11227778
2274,MLF,Milford Municipal,Milford,UT,USA,38.426632500000004,-113.0124564
2275,MLI,Quad City,Moline,IL,USA,41.44852639,-90.50753917
2276,MLJ,Baldwin County,Milledgeville,GA,USA,33.15419444,-83.24061111
2277,MLL,Marshall,Marshall,AK,USA,61.865922499999996,-162.0690456
2278,MLS,Frank Wiley,Miles City,MT,USA,46.42795972,-105.8862397
2279,MLT,Millinocket Municipal,Millinocket,ME,USA,45.64783611,-68.68556194
2280,MLU,Monroe Regional,Monroe,LA,USA,32.51086556,-92.03768778
2281,MLY,Manley Hot Springs,Manley Hot Springs,AK,USA,64.99756472,-150.64412969999998
2282,MMH,Mammoth Yosemite,Mammoth Lakes,CA,USA,37.62404861,-118.8377722
2283,MMI,McMinn County,Athens,TN,USA,35.39730333,-84.56256861
2284,MMK,Meriden-Markham Municipal,Meriden,CT,USA,41.50871472,-72.82947833
2285,MML,Marshall Muni - Ryan,Marshall,MN,USA,44.45006611,-95.82234028
2286,MMU,Morristown Municipal,Morristown,NJ,USA,40.79935,-74.41487472
2287,MMV,McMinnville Muni,McMinnville,OR,USA,45.19444444,-123.13594440000001
2288,MNF,Mountain View,Mountain View,MO,USA,36.99282694,-91.71445611
2289,MNI,Clarendon County,Manning,SC,USA,33.58711111,-80.20866667
2290,MNM,Menominee-Marinette Twin County,Menominee,MI,USA,45.12665028,-87.63844056
2291,MNN,Marion Municipal,Marion,OH,USA,40.61625,-83.06347222
2292,MNV,Monroe County,Madisonville,TN,USA,35.54537222,-84.380235
2293,MNZ,Hamilton Municipal,Hamilton,TX,USA,31.66592639,-98.1486375
2294,MO6,Washington Memorial,Washington,MO,USA,38.59163472,-90.99761444
2295,MO85,Lawrence Smith Memorial,Harrisonville,MO,USA,38.61102222,-94.34213056
2296,MOB,Mobile Regional,Mobile,AL,USA,30.69141667,-88.24283333
2297,MOD,Modesto City-County-Harry Sham,Modesto,CA,USA,37.62581722,-120.95442140000002
2298,MOP,Mount Pleasant Municipal,Mount Pleasant,MI,USA,43.62166833,-84.73748499999999
2299,MOR,Moore-Murrell,Morristown,TN,USA,36.17939639,-83.37544944
2300,MOT,Minot International,Minot,ND,USA,48.25937778,-101.2803339
2301,MOU,Mountain Village,Mountain Village,AK,USA,62.09536222,-163.6820594
2302,MOX,Morris Municipal,Morris,MN,USA,45.56651667,-95.96763611
2303,MPE,Philadelphia Municipal,Philadelphia,MS,USA,32.799577500000005,-89.12589472
2304,MPJ,Petit Jean Park,Morrilton,AR,USA,35.13886306,-92.90919694
2305,MPO,Pocono Mountains Muni,Mount Pocono,PA,USA,41.1374775,-75.37887833
2306,MPR,McPherson,McPherson,KS,USA,38.35243722,-97.69133028
2307,MPV,Edward F Knapp State,Barre-Montpelier,VT,USA,44.203505,-72.56232944
2308,MPZ,Mount Pleasant Municipal,Mount Pleasant,IA,USA,40.94661389,-91.511075
2309,MQB,Macomb Municipal,Macomb,IL,USA,40.52034556,-90.65246389
2310,MQI,Dare County Regional,Manteo,NC,USA,35.91898806,-75.69553944
2311,MQJ,Mount Comfort,Indianapolis,IN,USA,39.84348556,-85.89706389
